FinanceKey,DateKey,OrganizationKey,DepartmentGroupKey,ScenarioKey,AccountKey,Amount,Date
6280,20110531,6,5,1,65,138,31/05/2011 00:00
6281,20110531,6,5,2,65,100,31/05/2011 00:00
6282,20110531,6,5,1,66,125,31/05/2011 00:00
6283,20110531,6,5,2,66,100,31/05/2011 00:00
6284,20110531,6,5,2,67,70,31/05/2011 00:00
6285,20110531,6,5,1,67,65,31/05/2011 00:00
6286,20110531,6,5,1,68,49,31/05/2011 00:00
6287,20110531,6,5,2,68,50,31/05/2011 00:00
6288,20110531,6,5,1,69,14,31/05/2011 00:00
6289,20110531,6,5,1,71,21,31/05/2011 00:00
6290,20110531,6,5,2,71,30,31/05/2011 00:00
6291,20110531,6,5,1,73,98,31/05/2011 00:00
6292,20110531,6,5,2,73,110,31/05/2011 00:00
6293,20110531,6,5,1,74,111,31/05/2011 00:00
6294,20110531,6,5,2,74,100,31/05/2011 00:00
6295,20110531,6,5,2,76,100,31/05/2011 00:00
6296,20110531,6,5,1,76,124,31/05/2011 00:00
6297,20110531,6,5,2,77,200,31/05/2011 00:00
6298,20110531,6,5,1,77,222,31/05/2011 00:00
6299,20110531,6,5,2,78,80,31/05/2011 00:00
6300,20110531,6,5,1,78,66,31/05/2011 00:00
6301,20110531,6,5,1,80,246,31/05/2011 00:00
6302,20110531,6,5,2,80,280,31/05/2011 00:00
6303,20110531,6,5,1,81,152,31/05/2011 00:00
6304,20110531,6,5,2,81,200,31/05/2011 00:00
6305,20110531,6,5,1,82,14,31/05/2011 00:00
6306,20110531,6,5,2,82,10,31/05/2011 00:00
6307,20110531,6,5,1,83,51,31/05/2011 00:00
6308,20110531,6,5,2,83,60,31/05/2011 00:00
6309,20110531,6,5,1,84,42,31/05/2011 00:00
6310,20110531,6,5,2,84,50,31/05/2011 00:00
6311,20110531,6,5,1,85,40,31/05/2011 00:00
6312,20110531,6,5,2,85,40,31/05/2011 00:00
6313,20110531,6,5,1,87,234,31/05/2011 00:00
6314,20110531,6,5,2,87,200,31/05/2011 00:00
6315,20110531,6,5,1,89,62,31/05/2011 00:00
6316,20110531,6,5,1,90,96,31/05/2011 00:00
6317,20110531,6,5,1,91,-77,31/05/2011 00:00
6318,20110531,6,5,1,92,128,31/05/2011 00:00
6319,20110531,6,5,1,94,34,31/05/2011 00:00
6320,20110531,6,5,1,96,4,31/05/2011 00:00
6321,20110531,6,6,1,52,6061,31/05/2011 00:00
6322,20110531,6,6,2,52,6700,31/05/2011 00:00
6323,20110531,6,6,2,53,12700,31/05/2011 00:00
6324,20110531,6,6,1,53,9092,31/05/2011 00:00
6325,20110531,6,6,1,56,82898,31/05/2011 00:00
6326,20110531,6,6,2,56,99500,31/05/2011 00:00
6327,20110531,6,6,2,57,3500,31/05/2011 00:00
6328,20110531,6,6,1,57,2525,31/05/2011 00:00
6329,20110531,6,6,1,60,14820,31/05/2011 00:00
6330,20110531,6,6,2,60,17400,31/05/2011 00:00
6331,20110531,6,6,1,61,1482,31/05/2011 00:00
6332,20110531,6,6,2,61,1500,31/05/2011 00:00
6333,20110531,6,6,1,62,741,31/05/2011 00:00
6334,20110531,6,6,2,62,950,31/05/2011 00:00
6335,20110531,6,6,2,63,6100,31/05/2011 00:00
6336,20110531,6,6,1,63,5910,31/05/2011 00:00
6337,20110531,6,6,1,65,172,31/05/2011 00:00
6338,20110531,6,6,2,65,200,31/05/2011 00:00
6339,20110531,6,6,1,66,156,31/05/2011 00:00
6340,20110531,6,6,2,66,200,31/05/2011 00:00
6341,20110531,6,6,1,67,86,31/05/2011 00:00
6342,20110531,6,6,2,67,100,31/05/2011 00:00
6343,20110531,6,6,2,68,90,31/05/2011 00:00
6344,20110531,6,6,1,68,62,31/05/2011 00:00
6345,20110531,6,6,1,69,17,31/05/2011 00:00
6346,20110531,6,6,1,71,27,31/05/2011 00:00
6347,20110531,6,6,2,71,60,31/05/2011 00:00
6348,20110531,6,6,2,72,380,31/05/2011 00:00
6349,20110531,6,6,1,72,591,31/05/2011 00:00
6350,20110531,6,6,2,73,220,31/05/2011 00:00
6351,20110531,6,6,1,73,131,31/05/2011 00:00
6352,20110531,6,6,2,74,100,31/05/2011 00:00
6353,20110531,6,6,1,74,103,31/05/2011 00:00
6354,20110531,6,6,2,76,1800,31/05/2011 00:00
6355,20110531,6,6,1,76,1629,31/05/2011 00:00
6356,20110531,6,6,2,77,380,31/05/2011 00:00
6357,20110531,6,6,1,77,322,31/05/2011 00:00
6358,20110531,6,6,1,78,101,31/05/2011 00:00
6359,20110531,6,6,2,78,100,31/05/2011 00:00
6360,20110531,6,6,2,80,480,31/05/2011 00:00
6361,20110531,6,6,1,80,380,31/05/2011 00:00
6362,20110531,6,6,1,81,235,31/05/2011 00:00
6363,20110531,6,6,2,81,280,31/05/2011 00:00
6364,20110531,6,6,1,82,23,31/05/2011 00:00
6365,20110531,6,6,2,82,30,31/05/2011 00:00
6366,20110531,6,6,2,83,100,31/05/2011 00:00
6367,20110531,6,6,1,83,79,31/05/2011 00:00
6368,20110531,6,6,2,84,90,31/05/2011 00:00
6369,20110531,6,6,1,84,67,31/05/2011 00:00
6370,20110531,6,6,2,85,90,31/05/2011 00:00
6371,20110531,6,6,1,85,64,31/05/2011 00:00
6372,20110531,6,6,2,87,380,31/05/2011 00:00
6373,20110531,6,6,1,87,351,31/05/2011 00:00
6374,20110531,6,6,1,89,101,31/05/2011 00:00
6375,20110531,6,6,1,90,154,31/05/2011 00:00
6376,20110531,6,6,1,91,-123,31/05/2011 00:00
6377,20110531,6,6,1,92,206,31/05/2011 00:00
6378,20110531,6,6,1,94,8257,31/05/2011 00:00
6379,20110531,6,6,1,96,6,31/05/2011 00:00
6380,20110531,6,6,1,97,230,31/05/2011 00:00
6381,20110531,6,6,1,99,47500,31/05/2011 00:00
6382,20110531,6,6,2,101,272800,31/05/2011 00:00
6383,20110531,6,6,1,101,303098,31/05/2011 00:00
6384,20110531,6,7,1,4,388339,31/05/2011 00:00
6385,20110531,6,7,1,6,520964,31/05/2011 00:00
6386,20110531,6,7,1,7,15645,31/05/2011 00:00
6387,20110531,6,7,1,8,10419,31/05/2011 00:00
6388,20110531,6,7,1,13,80489,31/05/2011 00:00
6389,20110531,6,7,1,14,49491,31/05/2011 00:00
6390,20110531,6,7,1,15,96899,31/05/2011 00:00
6391,20110531,6,7,1,18,9604,31/05/2011 00:00
6392,20110531,6,7,1,19,30604,31/05/2011 00:00
6393,20110531,6,7,1,20,10084,31/05/2011 00:00
6394,20110531,6,7,1,21,97697,31/05/2011 00:00
6395,20110531,6,7,1,22,8156,31/05/2011 00:00
6396,20110531,6,7,1,23,3367,31/05/2011 00:00
6397,20110531,6,7,1,24,17945,31/05/2011 00:00
6398,20110531,6,7,1,28,14019,31/05/2011 00:00
6399,20110531,6,7,1,29,121422,31/05/2011 00:00
6400,20110531,6,7,1,31,88243,31/05/2011 00:00
6401,20110531,6,7,1,32,21794,31/05/2011 00:00
6402,20110531,6,7,1,33,19953,31/05/2011 00:00
6403,20110531,6,7,1,34,37196,31/05/2011 00:00
6404,20110531,6,7,1,35,93651,31/05/2011 00:00
6405,20110531,6,7,1,37,78265,31/05/2011 00:00
6406,20110531,6,7,1,38,23131,31/05/2011 00:00
6407,20110531,6,7,1,39,100579,31/05/2011 00:00
6408,20110531,6,7,1,40,20459,31/05/2011 00:00
6409,20110531,6,7,1,43,2275094,31/05/2011 00:00
6410,20110531,6,7,1,46,311853,31/05/2011 00:00
6411,20110531,6,7,1,100,16000,31/05/2011 00:00
6412,20110531,7,1,2,60,34000,31/05/2011 00:00
6413,20110531,7,1,1,60,44000,31/05/2011 00:00
6414,20110531,7,1,2,61,3700,31/05/2011 00:00
6415,20110531,7,1,1,61,4840,31/05/2011 00:00
6416,20110531,7,1,1,62,2200,31/05/2011 00:00
6417,20110531,7,1,2,62,2100,31/05/2011 00:00
6418,20110531,7,1,2,65,380,31/05/2011 00:00
6419,20110531,7,1,1,65,420,31/05/2011 00:00
6420,20110531,7,1,2,66,380,31/05/2011 00:00
6421,20110531,7,1,1,66,382,31/05/2011 00:00
6422,20110531,7,1,1,67,200,31/05/2011 00:00
6423,20110531,7,1,2,67,200,31/05/2011 00:00
6424,20110531,7,1,1,68,150,31/05/2011 00:00
6425,20110531,7,1,2,68,200,31/05/2011 00:00
6426,20110531,7,1,1,69,42,31/05/2011 00:00
6427,20110531,7,1,2,71,90,31/05/2011 00:00
6428,20110531,7,1,1,71,80,31/05/2011 00:00
6429,20110531,7,1,1,73,325,31/05/2011 00:00
6430,20110531,7,1,2,73,300,31/05/2011 00:00
6431,20110531,7,1,1,74,167,31/05/2011 00:00
6432,20110531,7,1,2,74,200,31/05/2011 00:00
6433,20110531,7,1,1,76,450,31/05/2011 00:00
6434,20110531,7,1,2,76,380,31/05/2011 00:00
6435,20110531,7,1,2,77,650,31/05/2011 00:00
6436,20110531,7,1,1,77,810,31/05/2011 00:00
6437,20110531,7,1,1,78,280,31/05/2011 00:00
6438,20110531,7,1,2,78,200,31/05/2011 00:00
6439,20110531,7,1,2,80,850,31/05/2011 00:00
6440,20110531,7,1,1,80,1155,31/05/2011 00:00
6441,20110531,7,1,1,81,715,31/05/2011 00:00
6442,20110531,7,1,2,81,550,31/05/2011 00:00
6443,20110531,7,1,1,82,75,31/05/2011 00:00
6444,20110531,7,1,2,82,60,31/05/2011 00:00
6445,20110531,7,1,1,83,264,31/05/2011 00:00
6446,20110531,7,1,2,83,200,31/05/2011 00:00
6447,20110531,7,1,2,84,200,31/05/2011 00:00
6448,20110531,7,1,1,84,240,31/05/2011 00:00
6449,20110531,7,1,1,85,211,31/05/2011 00:00
6450,20110531,7,1,2,85,200,31/05/2011 00:00
6451,20110531,7,1,1,87,900,31/05/2011 00:00
6452,20110531,7,1,2,87,750,31/05/2011 00:00
6453,20110531,7,1,1,89,234,31/05/2011 00:00
6454,20110531,7,1,1,90,360,31/05/2011 00:00
6455,20110531,7,1,1,91,-288,31/05/2011 00:00
6456,20110531,7,1,1,92,480,31/05/2011 00:00
6457,20110531,7,1,1,94,368,31/05/2011 00:00
6458,20110531,7,1,1,96,10,31/05/2011 00:00
6459,20110531,7,2,1,12,210360,31/05/2011 00:00
6460,20110531,7,6,1,52,13719,31/05/2011 00:00
6461,20110531,7,6,2,52,22000,31/05/2011 00:00
6462,20110531,7,6,2,53,23600,31/05/2011 00:00
6463,20110531,7,6,1,53,27438,31/05/2011 00:00
6464,20110531,7,6,1,54,596,31/05/2011 00:00
6465,20110531,7,6,2,54,1000,31/05/2011 00:00
6466,20110531,7,6,2,56,142600,31/05/2011 00:00
6467,20110531,7,6,1,56,142562,31/05/2011 00:00
6468,20110531,7,6,1,57,17148,31/05/2011 00:00
6469,20110531,7,6,2,57,15400,31/05/2011 00:00
6470,20110531,7,6,2,60,26700,31/05/2011 00:00
6471,20110531,7,6,1,60,29400,31/05/2011 00:00
6472,20110531,7,6,2,61,2700,31/05/2011 00:00
6473,20110531,7,6,1,61,3234,31/05/2011 00:00
6474,20110531,7,6,2,62,1900,31/05/2011 00:00
6475,20110531,7,6,1,62,2940,31/05/2011 00:00
6476,20110531,7,6,1,63,20578,31/05/2011 00:00
6477,20110531,7,6,2,63,19300,31/05/2011 00:00
6478,20110531,7,6,2,65,380,31/05/2011 00:00
6479,20110531,7,6,1,65,609,31/05/2011 00:00
6480,20110531,7,6,2,66,380,31/05/2011 00:00
6481,20110531,7,6,1,66,554,31/05/2011 00:00
6482,20110531,7,6,1,67,273,31/05/2011 00:00
6483,20110531,7,6,2,67,200,31/05/2011 00:00
6484,20110531,7,6,2,68,200,31/05/2011 00:00
6485,20110531,7,6,1,68,203,31/05/2011 00:00
6486,20110531,7,6,1,69,61,31/05/2011 00:00
6487,20110531,7,6,2,71,70,31/05/2011 00:00
6488,20110531,7,6,1,71,56,31/05/2011 00:00
6489,20110531,7,6,2,72,1400,31/05/2011 00:00
6490,20110531,7,6,1,72,2743,31/05/2011 00:00
6491,20110531,7,6,2,73,300,31/05/2011 00:00
6492,20110531,7,6,1,73,354,31/05/2011 00:00
6493,20110531,7,6,1,74,267,31/05/2011 00:00
6494,20110531,7,6,2,74,200,31/05/2011 00:00
6495,20110531,7,6,2,76,4100,31/05/2011 00:00
6496,20110531,7,6,1,76,6363,31/05/2011 00:00
6497,20110531,7,6,2,77,550,31/05/2011 00:00
6498,20110531,7,6,1,77,686,31/05/2011 00:00
6499,20110531,7,6,2,78,200,31/05/2011 00:00
6500,20110531,7,6,1,78,202,31/05/2011 00:00
6501,20110531,7,6,2,80,650,31/05/2011 00:00
6502,20110531,7,6,1,80,793,31/05/2011 00:00
6503,20110531,7,6,1,81,491,31/05/2011 00:00
6504,20110531,7,6,2,81,380,31/05/2011 00:00
6505,20110531,7,6,2,82,40,31/05/2011 00:00
6506,20110531,7,6,1,82,51,31/05/2011 00:00
6507,20110531,7,6,2,83,200,31/05/2011 00:00
6508,20110531,7,6,1,83,180,31/05/2011 00:00
6509,20110531,7,6,1,84,161,31/05/2011 00:00
6510,20110531,7,6,2,84,100,31/05/2011 00:00
6511,20110531,7,6,1,85,144,31/05/2011 00:00
6512,20110531,7,6,2,85,100,31/05/2011 00:00
6513,20110531,7,6,1,87,630,31/05/2011 00:00
6514,20110531,7,6,2,87,550,31/05/2011 00:00
6515,20110531,7,6,1,89,157,31/05/2011 00:00
6516,20110531,7,6,1,90,241,31/05/2011 00:00
6517,20110531,7,6,1,91,-193,31/05/2011 00:00
6518,20110531,7,6,1,92,322,31/05/2011 00:00
6519,20110531,7,6,1,94,79433,31/05/2011 00:00
6520,20110531,7,6,1,96,7,31/05/2011 00:00
6521,20110531,7,6,1,97,561,31/05/2011 00:00
6522,20110531,7,6,1,99,64000,31/05/2011 00:00
6523,20110531,7,6,2,101,891700,31/05/2011 00:00
6524,20110531,7,6,1,101,685958,31/05/2011 00:00
6525,20110531,7,7,1,4,912250,31/05/2011 00:00
6526,20110531,7,7,1,6,726943,31/05/2011 00:00
6527,20110531,7,7,1,7,22041,31/05/2011 00:00
6528,20110531,7,7,1,8,14538,31/05/2011 00:00
6529,20110531,7,7,1,13,98137,31/05/2011 00:00
6530,20110531,7,7,1,14,67605,31/05/2011 00:00
6531,20110531,7,7,1,15,133757,31/05/2011 00:00
6532,20110531,7,7,1,18,9604,31/05/2011 00:00
6533,20110531,7,7,1,19,30604,31/05/2011 00:00
6534,20110531,7,7,1,20,10084,31/05/2011 00:00
6535,20110531,7,7,1,21,47387,31/05/2011 00:00
6536,20110531,7,7,1,22,8156,31/05/2011 00:00
6537,20110531,7,7,1,23,3436,31/05/2011 00:00
6538,20110531,7,7,1,24,18294,31/05/2011 00:00
6539,20110531,7,7,1,28,14781,31/05/2011 00:00
6540,20110531,7,7,1,29,124092,31/05/2011 00:00
6541,20110531,7,7,1,31,43297,31/05/2011 00:00
6542,20110531,7,7,1,32,23350,31/05/2011 00:00
6543,20110531,7,7,1,33,18275,31/05/2011 00:00
6544,20110531,7,7,1,34,48850,31/05/2011 00:00
6545,20110531,7,7,1,35,100340,31/05/2011 00:00
6546,20110531,7,7,1,37,86866,31/05/2011 00:00
6547,20110531,7,7,1,38,23131,31/05/2011 00:00
6548,20110531,7,7,1,39,43297,31/05/2011 00:00
6549,20110531,7,7,1,40,21571,31/05/2011 00:00
6550,20110531,7,7,1,43,908665,31/05/2011 00:00
6551,20110531,7,7,1,46,840528,31/05/2011 00:00
6552,20110531,7,7,1,100,16153,31/05/2011 00:00
6553,20110531,8,1,2,60,36400,31/05/2011 00:00
6554,20110531,8,1,1,60,51818.71,31/05/2011 00:00
6555,20110531,8,1,2,61,3300,31/05/2011 00:00
6556,20110531,8,1,1,61,4146.61,31/05/2011 00:00
6557,20110531,8,1,2,62,2300,31/05/2011 00:00
6558,20110531,8,1,1,62,4664.8,31/05/2011 00:00
6559,20110531,8,1,1,65,1064.74,31/05/2011 00:00
6560,20110531,8,1,2,65,550,31/05/2011 00:00
6561,20110531,8,1,2,66,480,31/05/2011 00:00
6562,20110531,8,1,1,66,967.77,31/05/2011 00:00
6563,20110531,8,1,1,67,478.36,31/05/2011 00:00
6564,20110531,8,1,2,67,200,31/05/2011 00:00
6565,20110531,8,1,1,68,369.27,31/05/2011 00:00
6566,20110531,8,1,2,68,200,31/05/2011 00:00
6567,20110531,8,1,1,69,107.14,31/05/2011 00:00
6568,20110531,8,1,2,71,90,31/05/2011 00:00
6569,20110531,8,1,1,71,137.45,31/05/2011 00:00
6570,20110531,8,1,2,73,400,31/05/2011 00:00
6571,20110531,8,1,1,73,655.64,31/05/2011 00:00
6572,20110531,8,1,2,74,200,31/05/2011 00:00
6573,20110531,8,1,1,74,384.42,31/05/2011 00:00
6574,20110531,8,1,1,76,716.25,31/05/2011 00:00
6575,20110531,8,1,2,76,380,31/05/2011 00:00
6576,20110531,8,1,1,77,1288.98,31/05/2011 00:00
6577,20110531,8,1,2,77,750,31/05/2011 00:00
6578,20110531,8,1,2,78,200,31/05/2011 00:00
6579,20110531,8,1,1,78,343.51,31/05/2011 00:00
6580,20110531,8,1,1,80,1288.98,31/05/2011 00:00
6581,20110531,8,1,2,80,750,31/05/2011 00:00
6582,20110531,8,1,2,81,480,31/05/2011 00:00
6583,20110531,8,1,1,81,798.07,31/05/2011 00:00
6584,20110531,8,1,2,82,50,31/05/2011 00:00
6585,20110531,8,1,1,82,76.84,31/05/2011 00:00
6586,20110531,8,1,1,83,266.24,31/05/2011 00:00
6587,20110531,8,1,2,83,200,31/05/2011 00:00
6588,20110531,8,1,1,84,220.78,31/05/2011 00:00
6589,20110531,8,1,2,84,100,31/05/2011 00:00
6590,20110531,8,1,2,85,100,31/05/2011 00:00
6591,20110531,8,1,1,85,213.21,31/05/2011 00:00
6592,20110531,8,1,2,87,750,31/05/2011 00:00
6593,20110531,8,1,1,87,1228.38,31/05/2011 00:00
6594,20110531,8,1,1,89,216.24,31/05/2011 00:00
6595,20110531,8,1,1,90,331.39,31/05/2011 00:00
6596,20110531,8,1,1,91,-262.55,31/05/2011 00:00
6597,20110531,8,1,1,92,442,31/05/2011 00:00
6598,20110531,8,1,1,94,410.18,31/05/2011 00:00
6599,20110531,8,1,1,96,9,31/05/2011 00:00
6600,20110531,8,2,1,12,164837.49,31/05/2011 00:00
6601,20110531,8,2,2,60,17900,31/05/2011 00:00
6602,20110531,8,2,1,60,21819.67,31/05/2011 00:00
6603,20110531,8,2,1,61,2401.13,31/05/2011 00:00
6604,20110531,8,2,2,61,1900,31/05/2011 00:00
6605,20110531,8,2,2,62,1100,31/05/2011 00:00
6606,20110531,8,2,1,62,1528.38,31/05/2011 00:00
6607,20110531,8,2,2,65,280,31/05/2011 00:00
6608,20110531,8,2,1,65,388.97,31/05/2011 00:00
6609,20110531,8,2,1,66,352.6,31/05/2011 00:00
6610,20110531,8,2,2,66,200,31/05/2011 00:00
6611,20110531,8,2,1,67,182.9,31/05/2011 00:00
6612,20110531,8,2,2,67,100,31/05/2011 00:00
6613,20110531,8,2,2,68,100,31/05/2011 00:00
6614,20110531,8,2,1,68,134.42,31/05/2011 00:00
6615,20110531,8,2,1,69,40.48,31/05/2011 00:00
6616,20110531,8,2,1,71,37.45,31/05/2011 00:00
6617,20110531,8,2,2,71,50,31/05/2011 00:00
6618,20110531,8,2,1,73,252.6,31/05/2011 00:00
6619,20110531,8,2,2,73,220,31/05/2011 00:00
6620,20110531,8,2,1,74,304.12,31/05/2011 00:00
6621,20110531,8,2,2,74,200,31/05/2011 00:00
6622,20110531,8,2,1,76,304.12,31/05/2011 00:00
6623,20110531,8,2,2,76,200,31/05/2011 00:00
6624,20110531,8,2,2,77,380,31/05/2011 00:00
6625,20110531,8,2,1,77,546.55,31/05/2011 00:00
6626,20110531,8,2,2,78,100,31/05/2011 00:00
6627,20110531,8,2,1,78,172.3,31/05/2011 00:00
6628,20110531,8,2,2,80,480,31/05/2011 00:00
6629,20110531,8,2,1,80,623.82,31/05/2011 00:00
6630,20110531,8,2,1,81,385.94,31/05/2011 00:00
6631,20110531,8,2,2,81,280,31/05/2011 00:00
6632,20110531,8,2,2,82,30,31/05/2011 00:00
6633,20110531,8,2,1,82,38.96,31/05/2011 00:00
6634,20110531,8,2,1,83,135.93,31/05/2011 00:00
6635,20110531,8,2,2,83,100,31/05/2011 00:00
6636,20110531,8,2,1,84,117.75,31/05/2011 00:00
6637,20110531,8,2,2,84,90,31/05/2011 00:00
6638,20110531,8,2,1,85,108.66,31/05/2011 00:00
6639,20110531,8,2,2,85,80,31/05/2011 00:00
6640,20110531,8,2,2,87,380,31/05/2011 00:00
6641,20110531,8,2,1,87,546.55,31/05/2011 00:00
6642,20110531,8,2,1,89,114.72,31/05/2011 00:00
6643,20110531,8,2,1,90,176.84,31/05/2011 00:00
6644,20110531,8,2,1,91,-139.83,31/05/2011 00:00
6645,20110531,8,2,1,92,235.93,31/05/2011 00:00
6646,20110531,8,2,1,94,198.05,31/05/2011 00:00
6647,20110531,8,2,1,96,4,31/05/2011 00:00
6648,20110531,8,6,1,52,37676.03,31/05/2011 00:00
6649,20110531,8,6,2,52,35800,31/05/2011 00:00
6650,20110531,8,6,2,53,11300,31/05/2011 00:00
6651,20110531,8,6,1,53,9419.44,31/05/2011 00:00
6652,20110531,8,6,1,54,2.6,31/05/2011 00:00
6653,20110531,8,6,2,54,0,31/05/2011 00:00
6654,20110531,8,6,2,56,161200,31/05/2011 00:00
6655,20110531,8,6,1,56,153510,31/05/2011 00:00
6656,20110531,8,6,1,57,3925.4,31/05/2011 00:00
6657,20110531,8,6,2,57,3900,31/05/2011 00:00
6658,20110531,8,6,1,60,23031.81,31/05/2011 00:00
6659,20110531,8,6,2,60,16000,31/05/2011 00:00
6660,20110531,8,6,2,61,1300,31/05/2011 00:00
6661,20110531,8,6,1,61,2073.85,31/05/2011 00:00
6662,20110531,8,6,1,62,2073.85,31/05/2011 00:00
6663,20110531,8,6,2,62,950,31/05/2011 00:00
6664,20110531,8,6,2,63,10600,31/05/2011 00:00
6665,20110531,8,6,1,63,18839.31,31/05/2011 00:00
6666,20110531,8,6,1,65,473.82,31/05/2011 00:00
6667,20110531,8,6,2,65,200,31/05/2011 00:00
6668,20110531,8,6,1,66,429.88,31/05/2011 00:00
6669,20110531,8,6,2,66,200,31/05/2011 00:00
6670,20110531,8,6,1,67,213.21,31/05/2011 00:00
6671,20110531,8,6,2,67,100,31/05/2011 00:00
6672,20110531,8,6,2,68,80,31/05/2011 00:00
6673,20110531,8,6,1,68,164.72,31/05/2011 00:00
6674,20110531,8,6,1,69,48.05,31/05/2011 00:00
6675,20110531,8,6,1,71,49.57,31/05/2011 00:00
6676,20110531,8,6,2,71,50,31/05/2011 00:00
6677,20110531,8,6,1,72,470.79,31/05/2011 00:00
6678,20110531,8,6,2,72,550,31/05/2011 00:00
6679,20110531,8,6,1,73,292,31/05/2011 00:00
6680,20110531,8,6,2,73,220,31/05/2011 00:00
6681,20110531,8,6,2,74,200,31/05/2011 00:00
6682,20110531,8,6,1,74,354.12,31/05/2011 00:00
6683,20110531,8,6,1,76,4275.4,31/05/2011 00:00
6684,20110531,8,6,2,76,2600,31/05/2011 00:00
6685,20110531,8,6,2,77,380,31/05/2011 00:00
6686,20110531,8,6,1,77,573.82,31/05/2011 00:00
6687,20110531,8,6,1,78,185.93,31/05/2011 00:00
6688,20110531,8,6,2,78,100,31/05/2011 00:00
6689,20110531,8,6,2,80,480,31/05/2011 00:00
6690,20110531,8,6,1,80,669.28,31/05/2011 00:00
6691,20110531,8,6,1,81,414.73,31/05/2011 00:00
6692,20110531,8,6,2,81,280,31/05/2011 00:00
6693,20110531,8,6,2,82,30,31/05/2011 00:00
6694,20110531,8,6,1,82,43.51,31/05/2011 00:00
6695,20110531,8,6,2,83,100,31/05/2011 00:00
6696,20110531,8,6,1,83,149.57,31/05/2011 00:00
6697,20110531,8,6,1,84,132.9,31/05/2011 00:00
6698,20110531,8,6,2,84,80,31/05/2011 00:00
6699,20110531,8,6,2,85,80,31/05/2011 00:00
6700,20110531,8,6,1,85,119.27,31/05/2011 00:00
6701,20110531,8,6,2,87,380,31/05/2011 00:00
6702,20110531,8,6,1,87,546.55,31/05/2011 00:00
6703,20110531,8,6,1,89,129.87,31/05/2011 00:00
6704,20110531,8,6,1,90,198.05,31/05/2011 00:00
6705,20110531,8,6,1,91,-156.49,31/05/2011 00:00
6706,20110531,8,6,1,92,264.72,31/05/2011 00:00
6707,20110531,8,6,1,94,53259.65,31/05/2011 00:00
6708,20110531,8,6,1,96,4,31/05/2011 00:00
6709,20110531,8,6,1,97,437,31/05/2011 00:00
6710,20110531,8,6,1,99,34500,31/05/2011 00:00
6711,20110531,8,6,2,101,565200,31/05/2011 00:00
6712,20110531,8,6,1,101,470964.4,31/05/2011 00:00
6713,20110531,8,7,1,4,690150.3,31/05/2011 00:00
6714,20110531,8,7,1,6,856968.56,31/05/2011 00:00
6715,20110531,8,7,1,7,26863.7,31/05/2011 00:00
6716,20110531,8,7,1,8,17139.28,31/05/2011 00:00
6717,20110531,8,7,1,13,134971.78,31/05/2011 00:00
6718,20110531,8,7,1,14,86554.21,31/05/2011 00:00
6719,20110531,8,7,1,15,173108.85,31/05/2011 00:00
6720,20110531,8,7,1,18,10395.21,31/05/2011 00:00
6721,20110531,8,7,1,19,33121.4,31/05/2011 00:00
6722,20110531,8,7,1,20,10290.67,31/05/2011 00:00
6723,20110531,8,7,1,21,64131.06,31/05/2011 00:00
6724,20110531,8,7,1,22,9005.79,31/05/2011 00:00
6725,20110531,8,7,1,23,3682.97,31/05/2011 00:00
6726,20110531,8,7,1,24,20177.21,31/05/2011 00:00
6727,20110531,8,7,1,28,18142.33,31/05/2011 00:00
6728,20110531,8,7,1,29,132855.07,31/05/2011 00:00
6729,20110531,8,7,1,31,64317.43,31/05/2011 00:00
6730,20110531,8,7,1,32,26474.3,31/05/2011 00:00
6731,20110531,8,7,1,33,19577.2,31/05/2011 00:00
6732,20110531,8,7,1,34,58188.53,31/05/2011 00:00
6733,20110531,8,7,1,35,97218.04,31/05/2011 00:00
6734,20110531,8,7,1,37,83772.34,31/05/2011 00:00
6735,20110531,8,7,1,38,25033.37,31/05/2011 00:00
6736,20110531,8,7,1,39,63031.04,31/05/2011 00:00
6737,20110531,8,7,1,40,26474.3,31/05/2011 00:00
6738,20110531,8,7,1,43,983294.07,31/05/2011 00:00
6739,20110531,8,7,1,46,686032.7,31/05/2011 00:00
6740,20110531,8,7,1,100,16987.76,31/05/2011 00:00
6741,20110701,3,1,2,60,20900,01/07/2011 00:00
6742,20110701,3,1,1,60,24700,01/07/2011 00:00
6743,20110701,3,1,1,61,2964,01/07/2011 00:00
6744,20110701,3,1,2,61,2400,01/07/2011 00:00
6745,20110701,3,1,1,62,2470,01/07/2011 00:00
6746,20110701,3,1,2,62,1900,01/07/2011 00:00
6747,20110701,3,1,2,65,380,01/07/2011 00:00
6748,20110701,3,1,1,65,585,01/07/2011 00:00
6749,20110701,3,1,1,66,532,01/07/2011 00:00
6750,20110701,3,1,2,66,380,01/07/2011 00:00
6751,20110701,3,1,1,67,260,01/07/2011 00:00
6752,20110701,3,1,2,67,200,01/07/2011 00:00
6753,20110701,3,1,2,68,100,01/07/2011 00:00
6754,20110701,3,1,1,68,195,01/07/2011 00:00
6755,20110701,3,1,1,69,59,01/07/2011 00:00
6756,20110701,3,1,1,71,39,01/07/2011 00:00
6757,20110701,3,1,2,71,60,01/07/2011 00:00
6758,20110701,3,1,2,73,300,01/07/2011 00:00
6759,20110701,3,1,1,73,338,01/07/2011 00:00
6760,20110701,3,1,1,74,149,01/07/2011 00:00
6761,20110701,3,1,2,74,100,01/07/2011 00:00
6762,20110701,3,1,1,76,358,01/07/2011 00:00
