FinanceKey,DateKey,OrganizationKey,DepartmentGroupKey,ScenarioKey,AccountKey,Amount,Date
9047,20110829,3,6,1,65,236,2011-08-29 00:00:00
9048,20110829,3,6,2,65,200,2011-08-29 00:00:00
9049,20110829,3,6,2,66,200,2011-08-29 00:00:00
9050,20110829,3,6,1,66,215,2011-08-29 00:00:00
9051,20110829,3,6,2,67,100,2011-08-29 00:00:00
9052,20110829,3,6,1,67,108,2011-08-29 00:00:00
9053,20110829,3,6,1,68,84,2011-08-29 00:00:00
9054,20110829,3,6,2,68,80,2011-08-29 00:00:00
9055,20110829,3,6,1,69,24,2011-08-29 00:00:00
9056,20110829,3,6,1,71,28,2011-08-29 00:00:00
9057,20110829,3,6,2,71,50,2011-08-29 00:00:00
9058,20110829,3,6,1,72,154,2011-08-29 00:00:00
9059,20110829,3,6,2,72,200,2011-08-29 00:00:00
9060,20110829,3,6,1,73,161,2011-08-29 00:00:00
9061,20110829,3,6,2,73,120,2011-08-29 00:00:00
9062,20110829,3,6,2,74,90,2011-08-29 00:00:00
9063,20110829,3,6,1,74,101,2011-08-29 00:00:00
9064,20110829,3,6,1,76,791,2011-08-29 00:00:00
9065,20110829,3,6,2,76,750,2011-08-29 00:00:00
9066,20110829,3,6,1,77,349,2011-08-29 00:00:00
9067,20110829,3,6,2,77,380,2011-08-29 00:00:00
9068,20110829,3,6,2,78,100,2011-08-29 00:00:00
9069,20110829,3,6,1,78,105,2011-08-29 00:00:00
9070,20110829,3,6,1,80,403,2011-08-29 00:00:00
9071,20110829,3,6,2,80,480,2011-08-29 00:00:00
9072,20110829,3,6,2,81,280,2011-08-29 00:00:00
9073,20110829,3,6,1,81,250,2011-08-29 00:00:00
9074,20110829,3,6,1,82,25,2011-08-29 00:00:00
9075,20110829,3,6,2,82,30,2011-08-29 00:00:00
9076,20110829,3,6,2,83,90,2011-08-29 00:00:00
9077,20110829,3,6,1,83,86,2011-08-29 00:00:00
9078,20110829,3,6,2,84,80,2011-08-29 00:00:00
9079,20110829,3,6,1,84,74,2011-08-29 00:00:00
9080,20110829,3,6,2,85,70,2011-08-29 00:00:00
9081,20110829,3,6,1,85,69,2011-08-29 00:00:00
9082,20110829,3,6,2,87,380,2011-08-29 00:00:00
9083,20110829,3,6,1,87,360,2011-08-29 00:00:00
9084,20110829,3,6,1,89,144,2011-08-29 00:00:00
9085,20110829,3,6,1,90,220,2011-08-29 00:00:00
9086,20110829,3,6,1,91,-176,2011-08-29 00:00:00
9087,20110829,3,6,1,92,294,2011-08-29 00:00:00
9088,20110829,3,6,1,94,7230,2011-08-29 00:00:00
9089,20110829,3,6,1,96,8,2011-08-29 00:00:00
9090,20110829,3,6,1,97,212,2011-08-29 00:00:00
9091,20110829,3,6,1,99,45000,2011-08-29 00:00:00
9092,20110829,3,6,2,101,169200,2011-08-29 00:00:00
9093,20110829,3,6,1,101,153797,2011-08-29 00:00:00
9094,20110829,3,7,1,4,167847,2011-08-29 00:00:00
9095,20110829,3,7,1,6,275782,2011-08-29 00:00:00
9096,20110829,3,7,1,7,7673,2011-08-29 00:00:00
9097,20110829,3,7,1,8,5515,2011-08-29 00:00:00
9098,20110829,3,7,1,13,41367,2011-08-29 00:00:00
9099,20110829,3,7,1,14,29784,2011-08-29 00:00:00
9100,20110829,3,7,1,15,51847,2011-08-29 00:00:00
9101,20110829,3,7,1,18,13720,2011-08-29 00:00:00
9102,20110829,3,7,1,19,43720,2011-08-29 00:00:00
9103,20110829,3,7,1,20,12485,2011-08-29 00:00:00
9104,20110829,3,7,1,21,57400,2011-08-29 00:00:00
9105,20110829,3,7,1,22,11652,2011-08-29 00:00:00
9106,20110829,3,7,1,23,4811,2011-08-29 00:00:00
9107,20110829,3,7,1,24,22649,2011-08-29 00:00:00
9108,20110829,3,7,1,28,21552,2011-08-29 00:00:00
9109,20110829,3,7,1,29,186804,2011-08-29 00:00:00
9110,20110829,3,7,1,31,55058,2011-08-29 00:00:00
9111,20110829,3,7,1,32,33676,2011-08-29 00:00:00
9112,20110829,3,7,1,33,26373,2011-08-29 00:00:00
9113,20110829,3,7,1,34,18146,2011-08-29 00:00:00
9114,20110829,3,7,1,35,128171,2011-08-29 00:00:00
9115,20110829,3,7,1,37,101721,2011-08-29 00:00:00
9116,20110829,3,7,1,38,34057,2011-08-29 00:00:00
9117,20110829,3,7,1,39,47717,2011-08-29 00:00:00
9118,20110829,3,7,1,40,31452,2011-08-29 00:00:00
9119,20110829,3,7,1,43,-96442,2011-08-29 00:00:00
9120,20110829,3,7,1,46,181542,2011-08-29 00:00:00
9121,20110829,3,7,1,60,4120,2011-08-29 00:00:00
9122,20110829,3,7,2,60,5300,2011-08-29 00:00:00
9123,20110829,3,7,2,61,480,2011-08-29 00:00:00
9124,20110829,3,7,1,61,494,2011-08-29 00:00:00
9125,20110829,3,7,1,62,371,2011-08-29 00:00:00
9126,20110829,3,7,2,62,380,2011-08-29 00:00:00
9127,20110829,3,7,1,65,75,2011-08-29 00:00:00
9128,20110829,3,7,2,65,70,2011-08-29 00:00:00
9129,20110829,3,7,2,66,70,2011-08-29 00:00:00
9130,20110829,3,7,1,66,68,2011-08-29 00:00:00
9131,20110829,3,7,2,67,40,2011-08-29 00:00:00
9132,20110829,3,7,1,67,34,2011-08-29 00:00:00
9133,20110829,3,7,2,68,30,2011-08-29 00:00:00
9134,20110829,3,7,1,68,26,2011-08-29 00:00:00
9135,20110829,3,7,1,69,8,2011-08-29 00:00:00
9136,20110829,3,7,2,71,30,2011-08-29 00:00:00
9137,20110829,3,7,1,71,9,2011-08-29 00:00:00
9138,20110829,3,7,2,73,70,2011-08-29 00:00:00
9139,20110829,3,7,1,73,47,2011-08-29 00:00:00
9140,20110829,3,7,2,74,90,2011-08-29 00:00:00
9141,20110829,3,7,1,74,110,2011-08-29 00:00:00
9142,20110829,3,7,1,76,52,2011-08-29 00:00:00
9143,20110829,3,7,2,76,70,2011-08-29 00:00:00
9144,20110829,3,7,1,77,94,2011-08-29 00:00:00
9145,20110829,3,7,2,77,100,2011-08-29 00:00:00
9146,20110829,3,7,1,78,36,2011-08-29 00:00:00
9147,20110829,3,7,2,78,40,2011-08-29 00:00:00
9148,20110829,3,7,2,80,100,2011-08-29 00:00:00
9149,20110829,3,7,1,80,109,2011-08-29 00:00:00
9150,20110829,3,7,2,81,90,2011-08-29 00:00:00
9151,20110829,3,7,1,81,68,2011-08-29 00:00:00
9152,20110829,3,7,1,82,7,2011-08-29 00:00:00
9153,20110829,3,7,2,82,10,2011-08-29 00:00:00
9154,20110829,3,7,1,83,24,2011-08-29 00:00:00
9155,20110829,3,7,2,83,30,2011-08-29 00:00:00
9156,20110829,3,7,1,84,21,2011-08-29 00:00:00
9157,20110829,3,7,2,84,30,2011-08-29 00:00:00
9158,20110829,3,7,1,85,20,2011-08-29 00:00:00
9159,20110829,3,7,2,85,30,2011-08-29 00:00:00
9160,20110829,3,7,2,87,100,2011-08-29 00:00:00
9161,20110829,3,7,1,87,90,2011-08-29 00:00:00
9162,20110829,3,7,1,89,42,2011-08-29 00:00:00
9163,20110829,3,7,1,90,64,2011-08-29 00:00:00
9164,20110829,3,7,1,91,-51,2011-08-29 00:00:00
9165,20110829,3,7,1,92,85,2011-08-29 00:00:00
9166,20110829,3,7,1,94,38,2011-08-29 00:00:00
9167,20110829,3,7,1,96,2,2011-08-29 00:00:00
9168,20110829,3,7,1,100,23076,2011-08-29 00:00:00
9169,20110829,4,1,2,60,45100,2011-08-29 00:00:00
9170,20110829,4,1,1,60,43120,2011-08-29 00:00:00
9171,20110829,4,1,1,61,3449,2011-08-29 00:00:00
9172,20110829,4,1,2,61,5100,2011-08-29 00:00:00
9173,20110829,4,1,2,62,3400,2011-08-29 00:00:00
9174,20110829,4,1,1,62,2156,2011-08-29 00:00:00
9175,20110829,4,1,1,65,440,2011-08-29 00:00:00
9176,20110829,4,1,2,65,650,2011-08-29 00:00:00
9177,20110829,4,1,1,66,400,2011-08-29 00:00:00
9178,20110829,4,1,2,66,650,2011-08-29 00:00:00
9179,20110829,4,1,2,67,280,2011-08-29 00:00:00
9180,20110829,4,1,1,67,220,2011-08-29 00:00:00
9181,20110829,4,1,1,68,165,2011-08-29 00:00:00
9182,20110829,4,1,2,68,200,2011-08-29 00:00:00
9183,20110829,4,1,1,69,44,2011-08-29 00:00:00
9184,20110829,4,1,2,71,80,2011-08-29 00:00:00
9185,20110829,4,1,1,71,55,2011-08-29 00:00:00
9186,20110829,4,1,1,73,357,2011-08-29 00:00:00
9187,20110829,4,1,2,73,500,2011-08-29 00:00:00
9188,20110829,4,1,2,74,200,2011-08-29 00:00:00
9189,20110829,4,1,1,74,167,2011-08-29 00:00:00
9190,20110829,4,1,2,76,550,2011-08-29 00:00:00
9191,20110829,4,1,1,76,495,2011-08-29 00:00:00
9192,20110829,4,1,2,77,1000,2011-08-29 00:00:00
9193,20110829,4,1,1,77,891,2011-08-29 00:00:00
9194,20110829,4,1,2,78,280,2011-08-29 00:00:00
9195,20110829,4,1,1,78,290,2011-08-29 00:00:00
9196,20110829,4,1,2,80,1100,2011-08-29 00:00:00
9197,20110829,4,1,1,80,1155,2011-08-29 00:00:00
9198,20110829,4,1,1,81,715,2011-08-29 00:00:00
9199,20110829,4,1,2,81,650,2011-08-29 00:00:00
9200,20110829,4,1,1,82,72,2011-08-29 00:00:00
9201,20110829,4,1,2,82,70,2011-08-29 00:00:00
9202,20110829,4,1,2,83,200,2011-08-29 00:00:00
9203,20110829,4,1,1,83,253,2011-08-29 00:00:00
9204,20110829,4,1,1,84,220,2011-08-29 00:00:00
9205,20110829,4,1,2,84,200,2011-08-29 00:00:00
9206,20110829,4,1,1,85,202,2011-08-29 00:00:00
9207,20110829,4,1,2,85,200,2011-08-29 00:00:00
9208,20110829,4,1,2,87,950,2011-08-29 00:00:00
9209,20110829,4,1,1,87,990,2011-08-29 00:00:00
9210,20110829,4,1,1,89,215,2011-08-29 00:00:00
9211,20110829,4,1,1,90,330,2011-08-29 00:00:00
9212,20110829,4,1,1,91,-264,2011-08-29 00:00:00
9213,20110829,4,1,1,92,440,2011-08-29 00:00:00
9214,20110829,4,1,1,94,105,2011-08-29 00:00:00
9215,20110829,4,1,1,96,11,2011-08-29 00:00:00
9216,20110829,4,2,1,12,46327,2011-08-29 00:00:00
9217,20110829,4,6,1,52,4128,2011-08-29 00:00:00
9218,20110829,4,6,2,52,4500,2011-08-29 00:00:00
9219,20110829,4,6,2,53,4100,2011-08-29 00:00:00
9220,20110829,4,6,1,53,4128,2011-08-29 00:00:00
9221,20110829,4,6,1,56,52267,2011-08-29 00:00:00
9222,20110829,4,6,2,56,73200,2011-08-29 00:00:00
9223,20110829,4,6,2,57,3700,2011-08-29 00:00:00
9224,20110829,4,6,1,57,2293,2011-08-29 00:00:00
9225,20110829,4,6,1,60,30720,2011-08-29 00:00:00
9226,20110829,4,6,2,60,30100,2011-08-29 00:00:00
9227,20110829,4,6,2,61,2400,2011-08-29 00:00:00
9228,20110829,4,6,1,61,2764,2011-08-29 00:00:00
9229,20110829,4,6,2,62,2300,2011-08-29 00:00:00
9230,20110829,4,6,1,62,2764,2011-08-29 00:00:00
9231,20110829,4,6,2,63,5900,2011-08-29 00:00:00
9232,20110829,4,6,1,63,4128,2011-08-29 00:00:00
9233,20110829,4,6,1,65,640,2011-08-29 00:00:00
9234,20110829,4,6,2,65,550,2011-08-29 00:00:00
9235,20110829,4,6,2,66,480,2011-08-29 00:00:00
9236,20110829,4,6,1,66,582,2011-08-29 00:00:00
9237,20110829,4,6,2,67,280,2011-08-29 00:00:00
9238,20110829,4,6,1,67,288,2011-08-29 00:00:00
9239,20110829,4,6,1,68,216,2011-08-29 00:00:00
9240,20110829,4,6,2,68,200,2011-08-29 00:00:00
9241,20110829,4,6,1,69,64,2011-08-29 00:00:00
9242,20110829,4,6,1,71,72,2011-08-29 00:00:00
9243,20110829,4,6,2,71,80,2011-08-29 00:00:00
9244,20110829,4,6,1,72,275,2011-08-29 00:00:00
9245,20110829,4,6,2,72,480,2011-08-29 00:00:00
9246,20110829,4,6,2,73,300,2011-08-29 00:00:00
9247,20110829,4,6,1,73,384,2011-08-29 00:00:00
9248,20110829,4,6,1,74,255,2011-08-29 00:00:00
9249,20110829,4,6,2,74,280,2011-08-29 00:00:00
9250,20110829,4,6,1,76,1590,2011-08-29 00:00:00
9251,20110829,4,6,2,76,2000,2011-08-29 00:00:00
9252,20110829,4,6,2,77,550,2011-08-29 00:00:00
9253,20110829,4,6,1,77,763,2011-08-29 00:00:00
9254,20110829,4,6,2,78,200,2011-08-29 00:00:00
9255,20110829,4,6,1,78,222,2011-08-29 00:00:00
9256,20110829,4,6,2,80,750,2011-08-29 00:00:00
9257,20110829,4,6,1,80,882,2011-08-29 00:00:00
9258,20110829,4,6,1,81,546,2011-08-29 00:00:00
9259,20110829,4,6,2,81,480,2011-08-29 00:00:00
9260,20110829,4,6,2,82,50,2011-08-29 00:00:00
9261,20110829,4,6,1,82,56,2011-08-29 00:00:00
9262,20110829,4,6,1,83,196,2011-08-29 00:00:00
9263,20110829,4,6,2,83,200,2011-08-29 00:00:00
9264,20110829,4,6,1,84,174,2011-08-29 00:00:00
9265,20110829,4,6,2,84,200,2011-08-29 00:00:00
9266,20110829,4,6,1,85,157,2011-08-29 00:00:00
9267,20110829,4,6,2,85,100,2011-08-29 00:00:00
9268,20110829,4,6,1,87,720,2011-08-29 00:00:00
9269,20110829,4,6,2,87,650,2011-08-29 00:00:00
9270,20110829,4,6,1,89,170,2011-08-29 00:00:00
9271,20110829,4,6,1,90,261,2011-08-29 00:00:00
9272,20110829,4,6,1,91,-209,2011-08-29 00:00:00
9273,20110829,4,6,1,92,348,2011-08-29 00:00:00
9274,20110829,4,6,1,94,3890,2011-08-29 00:00:00
9275,20110829,4,6,1,96,8,2011-08-29 00:00:00
9276,20110829,4,6,1,97,104,2011-08-29 00:00:00
9277,20110829,4,6,1,99,63000,2011-08-29 00:00:00
9278,20110829,4,6,2,101,158200,2011-08-29 00:00:00
9279,20110829,4,6,1,101,137605,2011-08-29 00:00:00
9280,20110829,4,7,1,4,171776,2011-08-29 00:00:00
9281,20110829,4,7,1,6,378598,2011-08-29 00:00:00
9282,20110829,4,7,1,7,11311,2011-08-29 00:00:00
9283,20110829,4,7,1,8,7571,2011-08-29 00:00:00
9284,20110829,4,7,1,13,61332,2011-08-29 00:00:00
9285,20110829,4,7,1,14,40131,2011-08-29 00:00:00
9286,20110829,4,7,1,15,75719,2011-08-29 00:00:00
9287,20110829,4,7,1,18,10976,2011-08-29 00:00:00
9288,20110829,4,7,1,19,34976,2011-08-29 00:00:00
9289,20110829,4,7,1,20,12073,2011-08-29 00:00:00
9290,20110829,4,7,1,21,50391,2011-08-29 00:00:00
9291,20110829,4,7,1,22,9416,2011-08-29 00:00:00
9292,20110829,4,7,1,23,3849,2011-08-29 00:00:00
9293,20110829,4,7,1,24,19115,2011-08-29 00:00:00
9294,20110829,4,7,1,28,16371,2011-08-29 00:00:00
9295,20110829,4,7,1,29,160116,2011-08-29 00:00:00
9296,20110829,4,7,1,31,45070,2011-08-29 00:00:00
9297,20110829,4,7,1,32,26178,2011-08-29 00:00:00
9298,20110829,4,7,1,33,22164,2011-08-29 00:00:00
9299,20110829,4,7,1,34,24381,2011-08-29 00:00:00
9300,20110829,4,7,1,35,83894,2011-08-29 00:00:00
9301,20110829,4,7,1,37,89766,2011-08-29 00:00:00
9302,20110829,4,7,1,38,26166,2011-08-29 00:00:00
9303,20110829,4,7,1,39,52187,2011-08-29 00:00:00
9304,20110829,4,7,1,40,23891,2011-08-29 00:00:00
9305,20110829,4,7,1,43,25712,2011-08-29 00:00:00
9306,20110829,4,7,1,46,319901,2011-08-29 00:00:00
9307,20110829,4,7,1,100,17764,2011-08-29 00:00:00
9308,20110829,5,1,2,60,31000,2011-08-29 00:00:00
9309,20110829,5,1,1,60,32000,2011-08-29 00:00:00
9310,20110829,5,1,1,61,3200,2011-08-29 00:00:00
9311,20110829,5,1,2,61,3000,2011-08-29 00:00:00
9312,20110829,5,1,1,62,2240,2011-08-29 00:00:00
9313,20110829,5,1,2,62,2100,2011-08-29 00:00:00
9314,20110829,5,1,1,65,480,2011-08-29 00:00:00
9315,20110829,5,1,2,65,480,2011-08-29 00:00:00
9316,20110829,5,1,2,66,380,2011-08-29 00:00:00
9317,20110829,5,1,1,66,436,2011-08-29 00:00:00
9318,20110829,5,1,1,67,224,2011-08-29 00:00:00
9319,20110829,5,1,2,67,200,2011-08-29 00:00:00
9320,20110829,5,1,2,68,200,2011-08-29 00:00:00
9321,20110829,5,1,1,68,168,2011-08-29 00:00:00
9322,20110829,5,1,1,69,48,2011-08-29 00:00:00
9323,20110829,5,1,1,71,56,2011-08-29 00:00:00
9324,20110829,5,1,2,71,80,2011-08-29 00:00:00
9325,20110829,5,1,1,73,322,2011-08-29 00:00:00
9326,20110829,5,1,2,73,300,2011-08-29 00:00:00
9327,20110829,5,1,1,74,205,2011-08-29 00:00:00
9328,20110829,5,1,2,74,200,2011-08-29 00:00:00
9329,20110829,5,1,2,76,380,2011-08-29 00:00:00
9330,20110829,5,1,1,76,392,2011-08-29 00:00:00
9331,20110829,5,1,1,77,705,2011-08-29 00:00:00
9332,20110829,5,1,2,77,650,2011-08-29 00:00:00
9333,20110829,5,1,2,78,200,2011-08-29 00:00:00
9334,20110829,5,1,1,78,204,2011-08-29 00:00:00
9335,20110829,5,1,1,80,772,2011-08-29 00:00:00
9336,20110829,5,1,2,80,650,2011-08-29 00:00:00
9337,20110829,5,1,2,81,480,2011-08-29 00:00:00
9338,20110829,5,1,1,81,478,2011-08-29 00:00:00
9339,20110829,5,1,2,82,50,2011-08-29 00:00:00
9340,20110829,5,1,1,82,46,2011-08-29 00:00:00
9341,20110829,5,1,1,83,163,2011-08-29 00:00:00
9342,20110829,5,1,2,83,200,2011-08-29 00:00:00
9343,20110829,5,1,1,84,136,2011-08-29 00:00:00
9344,20110829,5,1,2,84,100,2011-08-29 00:00:00
9345,20110829,5,1,2,85,100,2011-08-29 00:00:00
9346,20110829,5,1,1,85,131,2011-08-29 00:00:00
9347,20110829,5,1,1,87,720,2011-08-29 00:00:00
9348,20110829,5,1,2,87,650,2011-08-29 00:00:00
9349,20110829,5,1,1,89,133,2011-08-29 00:00:00
9350,20110829,5,1,1,90,204,2011-08-29 00:00:00
9351,20110829,5,1,1,91,-163,2011-08-29 00:00:00
9352,20110829,5,1,1,92,272,2011-08-29 00:00:00
9353,20110829,5,1,1,94,210,2011-08-29 00:00:00
9354,20110829,5,1,1,96,8,2011-08-29 00:00:00
9355,20110829,5,2,1,12,117503,2011-08-29 00:00:00
9356,20110829,5,6,1,52,3204,2011-08-29 00:00:00
9357,20110829,5,6,2,52,3800,2011-08-29 00:00:00
9358,20110829,5,6,2,56,165000,2011-08-29 00:00:00
9359,20110829,5,6,1,56,117863,2011-08-29 00:00:00
9360,20110829,5,6,1,57,10682,2011-08-29 00:00:00
9361,20110829,5,6,2,57,15000,2011-08-29 00:00:00
9362,20110829,5,6,1,60,27440,2011-08-29 00:00:00
9363,20110829,5,6,2,60,29200,2011-08-29 00:00:00
9364,20110829,5,6,2,61,2300,2011-08-29 00:00:00
9365,20110829,5,6,1,61,2195,2011-08-29 00:00:00
9366,20110829,5,6,1,62,1920,2011-08-29 00:00:00
9367,20110829,5,6,2,62,2200,2011-08-29 00:00:00
9368,20110829,5,6,2,63,9200,2011-08-29 00:00:00
9369,20110829,5,6,1,63,12818,2011-08-29 00:00:00
9370,20110829,5,6,2,65,480,2011-08-29 00:00:00
9371,20110829,5,6,1,65,441,2011-08-29 00:00:00
9372,20110829,5,6,2,66,480,2011-08-29 00:00:00
9373,20110829,5,6,1,66,401,2011-08-29 00:00:00
9374,20110829,5,6,2,67,200,2011-08-29 00:00:00
9375,20110829,5,6,1,67,203,2011-08-29 00:00:00
9376,20110829,5,6,2,68,200,2011-08-29 00:00:00
9377,20110829,5,6,1,68,154,2011-08-29 00:00:00
9378,20110829,5,6,1,69,44,2011-08-29 00:00:00
9379,20110829,5,6,1,71,49,2011-08-29 00:00:00
9380,20110829,5,6,2,71,80,2011-08-29 00:00:00
9381,20110829,5,6,1,72,961,2011-08-29 00:00:00
9382,20110829,5,6,2,72,480,2011-08-29 00:00:00
9383,20110829,5,6,2,73,300,2011-08-29 00:00:00
9384,20110829,5,6,1,73,291,2011-08-29 00:00:00
9385,20110829,5,6,2,74,200,2011-08-29 00:00:00
9386,20110829,5,6,1,74,208,2011-08-29 00:00:00
9387,20110829,5,6,1,76,2884,2011-08-29 00:00:00
9388,20110829,5,6,2,76,2100,2011-08-29 00:00:00
9389,20110829,5,6,1,77,623,2011-08-29 00:00:00
9390,20110829,5,6,2,77,650,2011-08-29 00:00:00
9391,20110829,5,6,1,78,205,2011-08-29 00:00:00
9392,20110829,5,6,2,78,200,2011-08-29 00:00:00
9393,20110829,5,6,2,80,650,2011-08-29 00:00:00
9394,20110829,5,6,1,80,808,2011-08-29 00:00:00
9395,20110829,5,6,1,81,500,2011-08-29 00:00:00
9396,20110829,5,6,2,81,380,2011-08-29 00:00:00
9397,20110829,5,6,1,82,53,2011-08-29 00:00:00
9398,20110829,5,6,2,82,50,2011-08-29 00:00:00
9399,20110829,5,6,2,83,200,2011-08-29 00:00:00
9400,20110829,5,6,1,83,185,2011-08-29 00:00:00
9401,20110829,5,6,2,84,100,2011-08-29 00:00:00
9402,20110829,5,6,1,84,168,2011-08-29 00:00:00
9403,20110829,5,6,1,85,148,2011-08-29 00:00:00
9404,20110829,5,6,2,85,100,2011-08-29 00:00:00
9405,20110829,5,6,2,87,550,2011-08-29 00:00:00
9406,20110829,5,6,1,87,630,2011-08-29 00:00:00
9407,20110829,5,6,1,89,164,2011-08-29 00:00:00
9408,20110829,5,6,1,90,252,2011-08-29 00:00:00
9409,20110829,5,6,1,91,-202,2011-08-29 00:00:00
9410,20110829,5,6,1,92,336,2011-08-29 00:00:00
9411,20110829,5,6,1,94,29940,2011-08-29 00:00:00
9412,20110829,5,6,1,96,7,2011-08-29 00:00:00
9413,20110829,5,6,1,97,419,2011-08-29 00:00:00
9414,20110829,5,6,1,99,38500,2011-08-29 00:00:00
9415,20110829,5,6,2,101,352500,2011-08-29 00:00:00
9416,20110829,5,6,1,101,320464,2011-08-29 00:00:00
9417,20110829,5,7,1,4,443369,2011-08-29 00:00:00
9418,20110829,5,7,1,6,391050,2011-08-29 00:00:00
9419,20110829,5,7,1,7,13543,2011-08-29 00:00:00
9420,20110829,5,7,1,8,7821,2011-08-29 00:00:00
9421,20110829,5,7,1,13,60417,2011-08-29 00:00:00
9422,20110829,5,7,1,14,35585,2011-08-29 00:00:00
9423,20110829,5,7,1,15,81338,2011-08-29 00:00:00
9424,20110829,5,7,1,18,8232,2011-08-29 00:00:00
9425,20110829,5,7,1,19,26232,2011-08-29 00:00:00
9426,20110829,5,7,1,20,7738,2011-08-29 00:00:00
9427,20110829,5,7,1,21,37752,2011-08-29 00:00:00
9428,20110829,5,7,1,22,6991,2011-08-29 00:00:00
9429,20110829,5,7,1,23,2945,2011-08-29 00:00:00
9430,20110829,5,7,1,24,14635,2011-08-29 00:00:00
9431,20110829,5,7,1,28,13715,2011-08-29 00:00:00
9432,20110829,5,7,1,29,120090,2011-08-29 00:00:00
9433,20110829,5,7,1,31,37080,2011-08-29 00:00:00
9434,20110829,5,7,1,32,18680,2011-08-29 00:00:00
9435,20110829,5,7,1,33,15024,2011-08-29 00:00:00
9436,20110829,5,7,1,34,29015,2011-08-29 00:00:00
9437,20110829,5,7,1,35,74805,2011-08-29 00:00:00
9438,20110829,5,7,1,37,58516,2011-08-29 00:00:00
9439,20110829,5,7,1,38,21850,2011-08-29 00:00:00
9440,20110829,5,7,1,39,35956,2011-08-29 00:00:00
9441,20110829,5,7,1,40,20015,2011-08-29 00:00:00
9442,20110829,5,7,1,43,278149,2011-08-29 00:00:00
9443,20110829,5,7,1,46,519456,2011-08-29 00:00:00
9444,20110829,5,7,1,100,12800,2011-08-29 00:00:00
9445,20110829,6,1,2,60,24800,2011-08-29 00:00:00
9446,20110829,6,1,1,60,24102,2011-08-29 00:00:00
9447,20110829,6,1,1,61,1928,2011-08-29 00:00:00
9448,20110829,6,1,2,61,2100,2011-08-29 00:00:00
9449,20110829,6,1,1,62,2169,2011-08-29 00:00:00
9450,20110829,6,1,2,62,1900,2011-08-29 00:00:00
9451,20110829,6,1,1,65,445,2011-08-29 00:00:00
9452,20110829,6,1,2,65,380,2011-08-29 00:00:00
9453,20110829,6,1,1,66,404,2011-08-29 00:00:00
9454,20110829,6,1,2,66,280,2011-08-29 00:00:00
9455,20110829,6,1,1,67,199,2011-08-29 00:00:00
9456,20110829,6,1,2,67,200,2011-08-29 00:00:00
9457,20110829,6,1,2,68,100,2011-08-29 00:00:00
9458,20110829,6,1,1,68,152,2011-08-29 00:00:00
9459,20110829,6,1,1,69,45,2011-08-29 00:00:00
9460,20110829,6,1,1,71,53,2011-08-29 00:00:00
9461,20110829,6,1,2,71,70,2011-08-29 00:00:00
9462,20110829,6,1,1,73,274,2011-08-29 00:00:00
9463,20110829,6,1,2,73,300,2011-08-29 00:00:00
9464,20110829,6,1,1,74,161,2011-08-29 00:00:00
9465,20110829,6,1,2,74,200,2011-08-29 00:00:00
9466,20110829,6,1,1,76,304,2011-08-29 00:00:00
9467,20110829,6,1,2,76,280,2011-08-29 00:00:00
9468,20110829,6,1,2,77,480,2011-08-29 00:00:00
9469,20110829,6,1,1,77,547,2011-08-29 00:00:00
9470,20110829,6,1,2,78,200,2011-08-29 00:00:00
9471,20110829,6,1,1,78,159,2011-08-29 00:00:00
9472,20110829,6,1,1,80,632,2011-08-29 00:00:00
9473,20110829,6,1,2,80,550,2011-08-29 00:00:00
9474,20110829,6,1,1,81,391,2011-08-29 00:00:00
9475,20110829,6,1,2,81,380,2011-08-29 00:00:00
9476,20110829,6,1,2,82,40,2011-08-29 00:00:00
9477,20110829,6,1,1,82,40,2011-08-29 00:00:00
9478,20110829,6,1,2,83,100,2011-08-29 00:00:00
9479,20110829,6,1,1,83,140,2011-08-29 00:00:00
9480,20110829,6,1,1,84,123,2011-08-29 00:00:00
9481,20110829,6,1,2,84,100,2011-08-29 00:00:00
9482,20110829,6,1,2,85,100,2011-08-29 00:00:00
9483,20110829,6,1,1,85,112,2011-08-29 00:00:00
9484,20110829,6,1,2,87,480,2011-08-29 00:00:00
9485,20110829,6,1,1,87,527,2011-08-29 00:00:00
9486,20110829,6,1,1,89,185,2011-08-29 00:00:00
9487,20110829,6,1,1,90,283,2011-08-29 00:00:00
9488,20110829,6,1,1,91,-226,2011-08-29 00:00:00
9489,20110829,6,1,1,92,378,2011-08-29 00:00:00
9490,20110829,6,1,1,94,89,2011-08-29 00:00:00
9491,20110829,6,1,1,96,9,2011-08-29 00:00:00
9492,20110829,6,2,1,12,71109,2011-08-29 00:00:00
9493,20110829,6,2,1,60,7878,2011-08-29 00:00:00
9494,20110829,6,2,2,60,10100,2011-08-29 00:00:00
9495,20110829,6,2,2,61,850,2011-08-29 00:00:00
9496,20110829,6,2,1,61,630,2011-08-29 00:00:00
9497,20110829,6,2,1,62,709,2011-08-29 00:00:00
9498,20110829,6,2,2,62,750,2011-08-29 00:00:00
9499,20110829,6,2,1,65,152,2011-08-29 00:00:00
9500,20110829,6,2,2,65,200,2011-08-29 00:00:00
9501,20110829,6,2,2,66,200,2011-08-29 00:00:00
9502,20110829,6,2,1,66,138,2011-08-29 00:00:00
9503,20110829,6,2,1,67,68,2011-08-29 00:00:00
9504,20110829,6,2,2,67,80,2011-08-29 00:00:00
9505,20110829,6,2,1,68,53,2011-08-29 00:00:00
